objID,ra_sdssdr5,dec_sdssdr5,ra_rosatsdssdr5,dec_rosatsdssdr5,distance,F_Halpha,EW_Halpha,s2n_Halpha,F_Hbeta,EW_Hbeta,s2n_Hbeta,F_oiii,EW_oiii,s2n_oiii,F_nii,EW_nii,s2n_nii,RASS,SDSS,umag,gmag,rmag,imag,zmag,St,z,CRate,Exp,HR1,HR2,L,FX,g0mag,FXcor,logLX,LogL2500,logL2keV,alpha,Comm,agn_type
588017566563106922,184.00018,12.687309,184.0002,12.68731,0.000872299644137082,1786.192,20.34,35.869,368.735,3.743,35.073,800.436,8.62,35.904,1194.419,13.53,20.887,121600.1+124109,121600.04+124114.3,18.6,17.53,16.86,16.6,16.36,3,0.066,0.0334,428,-0.33,-0.11,13,3.01,17.4,6.83,42.87,28.48,24.34,1.59,Sy1.9_radio,BL_Seyfert
588017571389702161,201.57378,12.499647,201.5737,12.49964,0.00180755832699686,25.86,0.852,1.405,41.686,1.237,2.247,11.361,0.356,1.776,56.045,1.837,4.36,132617.7+123004,132617.70+122958.7,19.63,19,18.31,17.94,17.68,3,0.204,0.3822,312,0.21,0.18,243,30.14,18.9,62.57,44.92,28.91,26.38,0.97,BL?_radio,Other_AGN
588017603619258482,211.43492,40.854676,211.4349,40.85467,0.000172640637616679,99.023,1.701,3.47,41.713,0.763,5.424,206.883,3.936,11.92,-994,-999,3.68,140543.6+405115,140544.38+405116.8,19.33,18.14,17.3,16.81,16.49,3,0.069,0.1673,512,-0.02,0.17,145,10.44,18.09,18.28,43.34,28.24,24.81,1.32,-9999,Other_AGN
588017603621224571,217.05783,39.205163,217.0578,39.20514,0.00257116094926082,105.159,4.026,6.412,-994,-999,2.584,-994,-999,2.627,-2982,-333,5.931,142817.3+391302,142813.87+391218.5,20.97,19.88,18.61,18.15,17.82,3,0.258,0.0465,639,-0.05,-0.25,19,2.76,19.85,4.64,44.03,28.75,25.49,1.25,radio_ambigID,Other_AGN
588017604139090059,159.02507,41.433942,159.025,41.43392,0.0019133991884403,612.932,46.636,26.191,139.198,10.916,13.561,2139.791,174.238,15.337,419.598,31.757,24.643,103605.1+412521,103606.01+412602.1,20.93,19.77,19.05,18.82,18.53,3,0.12,0.0181,451,-0.46,0,11,1.23,19.72,2.28,42.96,28.09,24.42,1.41,Sy2?_radio_ambigID,NL_Seyfert
588017604155670599,210.33245,41.549411,210.3324,41.54939,0.00226595799949517,252.207,22.747,20.657,55.317,4.571,5.777,40.431,3.537,6.763,241.598,21.675,13.135,140119.1+413250,140119.78+413257.8,20.73,20.27,19.48,19.05,18.8,3,0.247,0.019,767,-0.11,-0.02,18,1.23,20.2,2.23,43.67,28.56,25.13,1.32,Sy1.9,BL_Seyfert
588017605227577457,205.09436,43.436593,205.0943,43.43658,0.00189901725728339,298.4,19.752,22.933,84.318,4.774,7.075,61.532,3.706,9.008,173.26,11.409,13.013,134023.3+432631,134022.64+432611.7,19.97,19.36,18.89,18.44,18.34,3,0.133,0.0182,639,0.02,0.3,11,1.27,19.31,2.42,43.08,28.35,24.55,1.46,Sy1.5,BL_Seyfert
588017605237407872,231.88526,34.625305,231.8853,34.62531,0.000321802603165127,-999,-999,0,78.285,13.729,7.678,724.357,132.131,46.387,-999,-999,0,152731.6+343722,152732.46+343731.1,21.45,20.73,20.43,19.96,19.95,6,0.523,0.0218,396,-0.3,1,11,1.64,20.64,3.29,44.64,29.11,26.1,1.15,-9999,Other_AGN
588017605772509272,227.92223,36.939156,227.9222,36.93914,0.00135604744472296,571.244,35.281,15.639,119.819,6.675,9.061,324.864,19.176,29.092,352.987,21.687,11.821,151140.7+365626,151141.33+365620.9,19.34,19.14,18.69,18.29,18.11,3,0.199,0.0363,680,-0.11,0.03,30,2.43,19.08,4.49,43.75,28.81,25.21,1.38,Sy1.5,BL_Seyfert
588017625092259915,216.94123,39.142252,216.9412,39.14225,0.00105667383274942,29.998,1.807,1.715,16.931,0.991,2.339,20.75,1.275,2.481,27.354,1.64,3.547,142746.2+390827,142745.89+390832.1,20.69,19.67,18.85,18.42,18.11,3,0.165,0.023,637,-0.07,-0.12,14,1.37,19.64,2.3,43.27,28.41,24.74,1.41,BL?_radio,Other_AGN
588017625622708298,198.3577,43.537442,198.3577,43.53742,0.00221295037432434,4284.745,41.586,20.744,686.143,7.263,15.081,2457.213,26.651,21.761,3466.007,33.462,24.322,131325.3+433219,131325.84+433214.7,19.33,17.88,17.04,16.57,16.15,3,0.057,0.0154,550,0.58,0.5,7,1.1,17.81,2.12,42.23,28.18,23.69,1.72,Sy2?_radio,NL_Seyfert
588017626156826740,189.60841,44.526981,189.6084,44.52697,0.00194387120202465,-999,-999,0.006,8.439,0.845,1.586,16.793,1.77,3.739,22.649,2.482,2.826,123826.1+443125,123826.01+443137.1,21.1,20.7,20.01,19.63,19.24,3,0.312,0.0203,517,-0.26,0.25,8,1.46,20.59,2.83,44.01,28.63,25.48,1.21,BL?_zunc_radio,Other_AGN
588017626703593767,219.60407,39.662137,219.604,39.66211,0.00251246832278109,-999,-999,0,27.953,3.001,2.278,52.025,6.066,8.695,65.741,9.457,3.974,143826.8+393939,143824.97+393943.6,20.78,20.28,19.64,19.26,19.12,3,0.217,0.0178,566,-1,0,12,1.09,20.23,1.89,43.46,28.43,24.92,1.35,Sy1.9,BL_Seyfert
588017627220672516,158.32478,42.376775,158.3248,42.37675,0.00195883319635483,14.181,0.416,3.362,-999,-999,0.191,4.307,0.127,1.097,52.975,1.544,4.089,103317.1+422230,103317.94+422236.3,19.93,19.16,18.2,17.83,17.64,3,0.211,0.0349,476,-0.48,-0.7,11,2.24,19.12,4.01,43.76,28.85,25.22,1.39,BL?_radio,Other_AGN
588017627222835405,164.9619,43.720922,164.9619,43.72092,0.00177902559195454,-999,-999,0,9.433,0.504,2.211,9.965,0.561,2.219,-999,-999,0,105951.4+434309,105950.85+434315.3,21.22,20.74,19.71,18.99,18.76,3,0.459,0.0287,353,-0.3,1,8,1.76,20.69,3.03,44.46,28.96,25.92,1.17,BL?_radio,Other_AGN
588017627228143778,181.85639,45.445768,181.8564,45.44575,0.00155764280805077,240.343,15.046,14.258,77.42,4.779,7.52,45.641,2.955,8.976,231.261,14.402,10.976,120723.9+452643,120725.53+452644.7,20.38,19.8,19.21,18.78,18.36,3,0.238,0.0282,399,0.12,1,16,1.9,19.75,3.53,43.83,28.71,25.29,1.31,Sy1.9,BL_Seyfert
588017627757281413,157.52362,42.517645,157.5236,42.51764,0.00223901364869966,912.487,64.611,22.776,237.183,12.701,17.959,230.942,13.164,18.625,488.219,34.39,15.538,103005.5+423109,103005.66+423103.5,19.58,19.27,19.02,18.76,18.46,3,0.255,0.1113,465,-0.7,0.37,56,7.05,19.23,12.51,44.45,28.98,25.91,1.18,Sy1.5,BL_Seyfert
588017627772223562,205.12416,44.167768,205.1241,44.16775,0.00233538082526347,-999,-999,0,15.166,0.417,1.098,16.84,0.493,1.741,-999,-999,0,134029.9+441007,134029.79+441003.9,19.61,19.23,18.86,18.49,18.22,3,0.546,0.2965,641,0.09,0.19,387,20.37,19.16,38.42,45.76,29.74,27.22,0.97,radio,Other_AGN
588017627772551288,206.02371,43.899492,206.0237,43.89947,0.0012261321069327,631.995,84.913,18.479,131.818,20.547,6.974,382.935,60.701,19.214,232.171,31.03,14.336,134404.2+435403,134405.69+435358.1,22.86,20.92,19.91,19.32,19.13,3,0.197,0.0273,649,0.51,0.06,22,1.87,20.87,3.51,43.63,28.08,25.1,1.15,Sy1.5_radio,BL_Seyfert
588017678228586749,134.84432,10.025627,134.8443,10.02561,0.00258624159392338,229.551,9.184,15.401,49.943,2.073,9.896,348.701,15.069,24.409,294.524,11.721,16.329,085922.1+100142,085922.63+100132.2,21.15,19.66,18.56,18.12,17.78,3,0.167,0.0382,337,0.73,0.2,12,4.23,19.5,11.22,43.97,28.48,25.44,1.17,Sy1.9,BL_Seyfert
588017678230814896,139.8569,11.116519,139.8569,11.1165,0.00175992555904636,-999,-999,0,-999,1.196,0.673,10.203,0.456,3.355,-999,-999,0,091926.6+110659,091925.65+110659.4,20.88,20.32,19.39,18.82,18.48,3,0.425,0.1034,323,-0.14,-0.08,55,10.67,20.18,26.71,45.32,29.09,26.78,0.88,BL?_zunc_radio,Other_AGN
588017702941950209,206.76251,11.088652,206.7625,11.08864,0.000911349610399626,706.066,36.701,21.334,183.69,7.987,11.45,97.741,4.534,12.909,353.978,18.303,15.745,134705.9+110525,134703.00+110519.1,20.08,19.57,18.93,18.54,18.41,3,0.229,0.019,336,1,-1,9,1.53,19.44,3.24,43.75,28.8,25.21,1.38,Sy1.5_radio,BL_Seyfert
588017703998062661,165.49237,12.091997,165.4923,12.09197,0.00320741049521134,46.399,1.776,4.905,18.57,0.776,3.22,77.658,3.361,11.886,-994,-999,4.611,110158.7+120531,110158.16+120531.1,20.69,19.22,18.37,17.95,17.59,3,0.13,0.0329,316,0.08,0.72,15,2.69,19.16,5.71,43.44,28.38,24.9,1.34,radio,Other_AGN
588017704000815213,171.97492,12.412597,171.9749,12.41258,0.00293149309181374,242.734,17.562,21.471,56.926,4.104,9.027,234.231,17.667,39.942,379.372,27.304,16.852,112753.1+122452,112753.97+122445.3,20.27,19.82,19.07,18.62,18.39,3,0.245,0.0256,438,0.45,0.51,21,2.44,19.68,5.79,44.07,28.76,25.54,1.24,Sy1.5,BL_Seyfert
588017711509340163,200.27492,50.776252,200.2749,50.77625,0.00032046791074547,4005.035,89.578,23.95,835.666,14.052,19.187,881.47,15.744,17.266,1807.38,40.215,20.336,132105.3+504640,132105.98+504634.5,18.56,18.16,17.72,17.5,17.36,3,0.233,0.0893,522,-0.92,-0.81,48,5.66,18.12,10.04,44.26,29.34,25.72,1.39,radio,Other_AGN
588017713120673845,203.3491,51.526737,203.3491,51.52672,0.00144155705991435,1294.699,74.804,23.258,516.818,18.714,20.382,137.469,5.343,9.03,1394.235,80.142,8.326,133324.0+513137,133323.78+513136.2,18.56,18.48,18.33,18.18,18.25,6,0.203,0.0848,575,-0.67,0.26,52,5.37,18.44,9.53,44.1,29.09,25.56,1.35,NLS1?,NL_Seyfert
588017713656561692,199.98778,52.592715,199.9877,52.59269,0.00203876172442932,3734.123,119.032,31.956,1042.686,25.087,25.907,1229,31.581,46.137,1090.545,34.583,28.745,131957.2+523533,131957.06+523533.7,18.58,18.07,17.82,17.4,17.42,3,0.092,0.6629,502,-0.52,-0.05,773,42.79,18.02,77.05,44.24,28.53,25.7,1.09,Sy1.5_radio,BL_Seyfert
588017719567712269,173.99729,40.830958,173.9973,40.83094,0.00179085653896717,2251.702,124.356,26.26,1009.136,41.969,24.297,1106.86,49.328,47.773,2080.409,114.299,13.216,113559.1+404950,113559.34+404951.4,18.73,18.56,18.22,17.89,17.92,6,0.167,0.058,292,-0.08,-0.5,18,4.76,18.48,10.14,43.93,28.89,25.39,1.34,Sy1.5,BL_Seyfert
588017720103403534,170.46345,40.863068,170.4634,40.86306,0.00125703000552952,1482.786,11.789,7.26,282.843,2.207,16.038,1521.628,12.442,25.876,2386.691,18.876,10.525,112150.8+405147,112151.22+405147.0,18.3,17.23,16.54,16.15,15.86,3,0.06,0.1472,322,0.15,0.32,65,11.9,17.16,25.14,43.35,28.48,24.82,1.41,radio,Other_AGN
588017720649777236,199.51801,41.292959,199.518,41.29294,0.0011606797872271,605.242,20.192,39.112,270.214,7.116,25.379,155.567,4.385,19.494,188.272,6.248,24.115,131804.0+411729,131804.32+411734.6,18.52,18.17,17.88,17.65,17.51,3,0.067,0.015,584,-0.46,1,7,0.98,18.11,1.78,42.3,28.2,23.77,1.7,NLS1?,NL_Seyfert
588017721178587325,174.75205,42.07831,174.752,42.07831,0.000257102166882139,249.102,25.055,12.425,66.491,6.781,7.144,494.322,52.567,24.963,196.539,19.665,9.355,113900.9+420444,113900.49+420441.9,21.71,20.74,19.72,19.38,18.95,3,0.252,0.0517,259,-0.2,-0.13,19,4.2,20.65,8.9,44.29,28.41,25.75,1.02,Sy1.5,BL_Seyfert
588017721186320520,198.57385,41.770634,198.5738,41.77061,0.00166022534820207,-999,-999,0,181.549,6.094,19.661,541.54,19.095,59.282,-999,-999,0,131418.4+414618,131417.72+414614.2,20,18.83,18.12,17.64,17.39,3,0.074,0.0307,569,0.35,0.18,23,2.06,18.77,3.82,42.73,28.03,24.19,1.47,Sy2?,NL_Seyfert
588017721719586978,187.44939,43.070442,187.4494,43.07042,0.00159747387668322,311.399,31.59,31.602,72.403,6.475,11.877,118.968,11.241,20.171,-999,-999,0,122947.1+430427,122947.85+430413.5,20.75,20.33,19.74,19.35,19.19,3,0.266,0.0198,474,-0.15,-0.78,12,1.49,20.27,3,43.87,28.61,25.34,1.26,Sy1.9,BL_Seyfert
588017722251739225,172.61335,42.832742,172.6133,42.83272,0.00144078630067034,-994,-999,5.755,-994,-999,6.466,211.183,42.667,16.41,27.412,5.413,3.795,113027.2+425007,113027.20+424957.8,20.56,20.5,20.24,20.06,19.4,3,0.361,0.0362,337,0.08,0.04,17,3.09,20.42,6.75,44.55,28.84,26.01,1.09,Sy1.8,BL_Seyfert
588017947197964361,165.15505,39.873362,165.155,39.87333,0.00180708094821995,243.255,21.582,6.152,69.878,6.528,8.631,500.694,48.418,13.35,209.044,18.449,4.471,110037.5+395245,110037.21+395224.0,21.18,20.76,19.93,19.46,18.94,3,0.366,0.0269,411,-0.01,0.55,14,1.79,20.7,3.29,44.25,28.74,25.71,1.16,-9999,Other_AGN
588017947199471677,169.62786,40.432496,169.6278,40.43247,0.00243445252659597,407.58,18.896,30.652,72.027,3.47,11.769,133.109,6.646,30.806,174.704,8.057,19.292,111830.0+402557,111830.68+402556.9,20.99,19.86,18.92,18.37,17.91,3,0.156,0.5038,327,-0.47,-0.02,343,39.72,19.8,82.47,44.77,28.3,26.24,0.79,Sy2?_ambigID,NL_Seyfert
588017947202224226,177.8686,41.411747,177.8686,41.41172,0.00196774910760519,936.912,107.021,17.173,424.56,33.472,16.404,160.144,13.548,8.119,943.82,107.254,5.259,115128.4+412444,115128.46+412442.2,19.89,19.67,19.42,19.42,18.97,6,0.355,0.0588,279,-0.47,-0.28,24,4.53,19.6,9.28,44.67,29.15,26.13,1.16,NLS1?,NL_Seyfert
588017947202748586,179.44214,41.443802,179.4421,41.44378,0.0016457561732051,222.877,5.201,9.76,39.252,0.95,7.302,169.366,4.282,22.034,472.255,10.963,10.899,115746.9+412642,115746.11+412637.6,20.17,18.66,17.72,17.38,16.98,3,0.074,0.1667,303,-0.12,0,83,12.13,18.6,23.85,43.52,28.1,24.99,1.19,-9999,Other_AGN
588017947203403991,181.49236,41.473719,181.4923,41.47369,0.00235091204048007,116.013,10.981,14.36,42.321,4.189,8.603,436.946,45.151,44.254,-994,-999,9.167,120559.9+412827,120558.16+412825.3,20.99,20.53,19.56,19.02,18.71,3,0.226,0.0291,342,-0.68,0.28,9,2.18,20.48,4.38,43.87,28.37,25.33,1.17,Sy1.9,BL_Seyfert
588017947205042452,186.45682,41.442601,186.4568,41.44258,0.00221777801585624,-999,-999,0,16.198,1.36,1.052,3.808,0.332,1.212,-999,-999,0,122547.9+412603,122549.63+412633.3,21.81,21.47,20.71,20.06,19.48,3,0.607,0.0367,472,0.12,-0.21,10,2.89,21.39,5.98,45.07,28.95,26.53,0.93,BL?_zunc_radio_ambigID,Other_AGN
588017947207663717,194.2709,41.111424,194.2709,41.11142,0.00131696843969957,1006.819,92.567,20.954,297.624,24.253,19.771,1131.094,97.276,35.004,-994,-999,8.672,125706.2+410554,125705.01+410641.1,19.62,19.33,18.77,18.32,18.33,3,0.194,0.0114,566,0.21,-0.2,8,0.79,19.27,1.51,43.25,28.71,24.71,1.53,Sy1.5_ambigID,BL_Seyfert
588017947215265927,216.08824,37.098025,216.0882,37.098,0.00209094333265538,35.394,1.379,4.067,5.648,0.215,1.492,14.636,0.584,3.534,12.214,0.473,2.233,142421.3+370554,142421.17+370552.8,20.46,19.69,18.63,18.22,17.88,3,0.29,0.0579,617,-0.25,-0.11,38,3.56,19.65,6.15,44.27,28.94,25.74,1.23,BL?_radio,Other_AGN
588017947217035290,220.79074,35.585614,220.7907,35.58561,0.00159159486492356,1667.749,109.87,21.396,503.08,21.954,18.325,117.477,5.416,8.429,424.573,27.827,8.42,144309.1+353507,144309.77+353508.2,19.27,18.99,18.63,18.53,18.22,3,0.365,0.0225,469,-0.72,-0.51,8,1.4,18.95,2.44,44.12,29.44,25.58,1.48,NLS1?,NL_Seyfert
588017947218411673,224.38469,34.296281,224.3847,34.29628,0.000962330454440043,486.725,46.369,17.437,121.224,10.408,14.74,1258.934,115.18,26.743,538.369,51.021,12.284,145731.7+341741,145732.32+341746.6,20.67,20.25,19.45,19.39,18.7,3,0.315,0.0301,613,-0.65,1,14,2.04,20.2,3.79,44.15,28.79,25.61,1.22,Sy1.8_radio,BL_Seyfert
588017947220049941,228.39798,32.694958,228.398,32.69494,0.00169946062436235,1430.052,49.413,19.805,-999,-999,0,485.442,14.661,22.44,1058.358,36.379,19.595,151335.5+324142,151335.51+324141.8,19.14,18.53,18.04,17.66,17.5,3,0.146,0.0273,423,-0.1,1,16,2.05,18.47,4.11,43.41,28.77,24.87,1.5,radio,Other_AGN
588017947748139147,205.22774,40.110392,205.2277,40.11039,0.00153554046974381,193.35,18.104,19.891,47.477,4.49,7.767,83.07,8.21,10.798,212.876,19.827,11.476,134054.1+400630,134054.65+400637.4,20.56,19.94,19.28,18.79,18.57,3,0.171,0.0202,586,0.56,0.39,11,1.15,19.92,1.87,43.22,28.33,24.68,1.4,-9999,Other_AGN
588017948280225869,190.77928,42.208636,190.7793,42.20861,0.00190328150202765,768.663,24.564,55.164,200.896,6.468,31.817,878.349,29.5,170.089,476.074,15.134,39.426,124306.2+421233,124307.02+421231.0,19.99,18.77,18.02,17.52,17.34,3,0.072,0.0788,505,-0.21,-0.08,48,5.76,18.7,11.37,43.18,28.03,24.64,1.3,Sy2?,NL_Seyfert
588017948283699325,201.4956,41.25009,201.4956,41.25008,0.00135310277966405,170.3,9.305,4.846,83.905,4.121,4.032,35.799,1.844,4.951,6.84,0.042,2.992,132559.0+411506,132558.94+411500.3,19.96,19.44,18.74,18.41,18.09,6,0.31,0.0225,575,-0.25,1,14,1.41,19.4,2.47,43.95,29.1,25.41,1.42,radio,Other_AGN
588017948284878889,204.86875,40.541636,204.8687,40.54161,0.00221207278809366,636.894,32.585,29.186,262.508,10.25,19.742,175.951,7.362,23.86,130.889,6.662,21.168,133928.3+403229,133928.49+403229.8,19.18,18.76,18.51,18.23,18.06,3,0.118,0.3488,579,-0.58,-0.01,327,20.08,18.75,32.7,44.1,28.46,25.56,1.11,NLS1?,NL_Seyfert
588017948286451713,209.33116,39.679259,209.3311,39.67925,0.00205332974207088,1515.242,43.914,37.95,296.269,6.892,23.099,257.267,6.343,24.918,1006.585,29.02,21.435,135718.7+394052,135719.47+394045.3,18.87,18.67,18.18,17.97,17.73,3,0.265,0.0209,611,-0.76,0.55,10,1.28,18.6,2.19,43.73,29.27,25.2,1.56,Sy1.5,BL_Seyfert
588017948287827976,213.30957,38.851697,213.3095,38.85169,0.00156310534480043,1157.276,120.764,22.465,493.691,36.263,19.215,215.437,16.936,17.792,-994,-999,7.875,141312.9+385102,141314.29+385106.1,19.69,19.49,19.29,19.34,18.98,6,0.296,0.0417,511,-0.84,1,14,2.48,19.46,4.16,44.13,29.03,25.59,1.32,NLS1?,NL_Seyfert
588017948292939819,226.70358,34.218555,226.7035,34.21853,0.00263747804330709,1784.61,57.452,37.683,557.618,14.555,27.471,164.379,4.549,12.579,544.785,17.447,29.335,150649.2+341305,150648.85+341306.7,18.54,18.12,17.92,17.57,17.42,3,0.088,0.0562,542,-0.53,-1,35,3.88,18.07,7.35,43.17,28.47,24.64,1.47,NLS1?,NL_Seyfert
588017948821487725,204.22134,41.091695,204.2213,41.09167,0.00244517400007694,302.42,24.212,12.426,97.425,6.159,9.813,213.265,14.465,21.135,-994,-999,6.59,133652.2+410502,133653.11+410530.0,20.39,19.86,19.38,19.1,18.94,3,0.234,0.0257,573,-0.58,-1,11,1.56,19.84,2.68,43.69,28.66,25.15,1.35,Sy1.5,BL_Seyfert
588017949347020907,169.26221,42.210749,169.2622,42.21072,0.00172986151851688,1285.223,105.701,22.991,402.82,24.842,15.379,107.146,7.034,14.08,228.299,18.679,14.677,111702.9+421231,111702.93+421238.6,19.91,19.53,19.06,18.84,18.66,3,0.248,0.0989,373,-0.32,-0.53,39,7.89,19.47,16.51,44.54,28.86,26,1.1,NLS1?,NL_Seyfert
588017949363405024,218.69625,38.087099,218.6962,38.08708,0.00125999928429652,-999,-999,0,58.082,4.13,3.331,247.926,18.25,15.991,-994,-999,2.105,143446.0+380514,143447.10+380513.5,21.56,20.98,19.64,19.12,18.77,3,0.356,0.0289,620,-0.14,0.25,15,1.77,20.94,3.05,44.19,28.61,25.65,1.14,Sy1.9_radio,BL_Seyfert
588017949895819327,206.32977,41.71244,206.3299,41.71256,0.00171147987762836,1519.666,10.496,12.785,145.345,1.777,16.914,408.448,4.838,36.415,1593.526,10.947,11.235,134518.5+414242,134519.18+414245.2,20.11,17.1,15.96,15.44,14.95,3,0.009,0.0927,604,0.9,0.57,99,5.7,17.07,9.85,41.21,26.81,22.67,1.59,Sy1.9_radio,BL_Seyfert
588017977283772529,188.90012,38.691755,188.9001,38.69175,0.00154615154504367,519.559,71.637,16.116,130.345,14.088,12.482,77.255,8.813,11.391,192.889,26.458,6.281,123535.2+384215,123536.02+384130.3,19.83,19.63,19.3,19.19,18.9,6,0.303,0.018,502,-0.57,-1,8,1.21,19.58,2.23,43.88,29.01,25.34,1.41,NLS1?,NL_Seyfert
588017977293471858,216.09546,34.565774,216.0955,34.56575,0.00142446576978191,-999,-999,0,35.502,1.491,2.202,-994,-999,1.546,-999,-999,0,142422.9+343407,142422.91+343356.7,20.12,19.82,19.46,19.08,18.75,6,0.576,0.1514,588,-0.07,-0.41,153,9.56,19.78,16.93,45.46,29.55,26.92,1.01,radio,Other_AGN
588017977805242487,146.03041,32.238798,146.0304,32.23878,0.00260012369594164,219.311,23.356,18.299,65.638,6.009,8.623,97.625,9.451,19.645,123.704,13.105,11.363,094406.9+321434,094407.29+321419.6,21.34,20.51,19.53,19.16,19,3,0.25,0.0167,453,0.64,1,10,1.23,20.44,2.44,43.72,28.48,25.18,1.27,Sy2?_ambigID,NL_Seyfert
588017977813893234,169.19458,38.225713,169.1945,38.22569,0.0024427468843176,186.878,14.145,38.308,45.573,3.082,12.011,83.516,5.963,24.53,81.356,6.126,25.243,111646.6+381423,111646.69+381332.5,20.4,19.35,18.73,18.35,18.3,3,0.079,0.0429,276,-0.35,-0.36,15,2.9,19.29,5.42,42.94,27.88,24.4,1.33,Sy2?,NL_Seyfert
588017977833881698,225.15943,31.850054,225.1594,31.85003,0.00145850783251816,703.145,42.02,28.776,190.828,10.012,19.309,436.481,24.241,22.895,316.997,18.845,19.029,150037.5+315114,150038.26+315100.1,20.22,19.49,18.8,18.51,18.19,3,0.247,0.0183,618,-0.29,-1,14,1.31,19.43,2.55,43.72,28.87,25.19,1.42,Sy1.5,BL_Seyfert
588017978345848854,155.35233,35.774795,155.3523,35.77478,0.0020652758344616,806.646,69.464,37.373,236.927,15.887,21.428,273.318,19.592,31.857,525.359,45.005,21.292,102124.8+354648,102124.55+354629.2,19.41,19.23,18.89,18.57,18.53,3,0.191,0.0437,472,-0.6,-0.03,15,2.81,19.2,5.05,43.76,28.72,25.22,1.34,-9999,Other_AGN
588017978348535871,162.79756,37.555183,162.7975,37.55517,0.00113693907168299,277.205,12.371,13.725,116.236,4.506,11.027,514.955,21.204,56.284,-994,-999,9.438,105111.4+373251,105111.41+373318.6,19.32,18.85,18.37,17.97,17.86,3,0.125,0.0172,425,-0.97,1,8,1.27,18.8,2.51,43.04,28.49,24.5,1.53,Sy1.5,BL_Seyfert
588017978356006970,184.49992,39.606488,184.4999,39.60647,0.00275210201301262,1847.338,152.368,19.727,504.537,27.756,17.135,269.479,15.777,10.401,-999,-999,0,121801.0+393620,121759.97+393623.3,19.06,18.91,18.63,18.65,18.38,6,0.266,0.0157,446,-1,-1,8,1.24,18.8,2.58,43.81,29.2,25.27,1.51,NLS1?,NL_Seyfert
588017978370097236,223.86746,32.840013,223.8675,32.84,0.000761768961139598,831.059,20.512,28.165,129.861,3.034,14.82,202.028,4.931,17.984,1122.448,27.558,27.455,145530.2+325007,145528.19+325024.0,19.75,18.27,17.79,17.39,17.17,3,0.06,0.0263,613,-0.1,-0.57,12,1.79,18.19,3.37,42.48,28.07,23.94,1.59,Sy2?_radio,NL_Seyfert
588017978878591067,144.55231,32.65777,144.5523,32.65775,0.00154829228623706,295.771,22.594,13.551,159.449,11.472,13.849,1016.516,77.133,29.957,-994,-999,8.885,093812.9+323925,093812.55+323927.9,20.29,19.7,18.98,18.65,18.49,3,0.234,0.0173,450,-0.27,1,7,1.24,19.63,2.4,43.64,28.74,25.11,1.4,Sy1.5,BL_Seyfert
588017978901069829,208.3087,37.687211,208.3087,37.68719,0.00187899429704706,97.041,2.036,5.93,75.424,1.464,3.373,35.438,0.725,3.087,78.687,1.642,4.457,135313.2+374118,135314.08+374113.9,18.55,17.96,17.34,17.04,16.8,3,0.216,0.0781,494,-0.53,-0.21,42,4.9,17.9,8.63,44.12,29.36,25.58,1.45,BL?_radio,Other_AGN
588017979433681089,196.23733,39.924929,196.2373,39.92492,0.00196932899747565,1100.054,23.406,24.663,296.008,6.489,16.67,200.62,4.591,37.8,320.334,6.78,20.206,130456.7+395537,130456.95+395529.7,19.88,18.42,17.53,17.19,17.07,3,0.027,0.0536,569,0,-0.35,42,3.61,18.33,6.7,42.06,27.31,23.52,1.45,-9999,Other_AGN
588017979967275152,186.53478,40.865799,186.5347,40.86578,0.0018273734922134,-999,-999,0,96.484,12.47,14.083,249.533,34.641,28.083,-999,-999,0,122607.1+405201,122608.34+405156.8,20.54,20.3,20.18,19.8,19.59,3,0.481,0.031,470,-0.16,1,14,2.38,20.23,4.86,44.72,29.19,26.18,1.16,-9999,Other_AGN
588018054571294847,198.09648,50.732876,198.0965,50.73286,0.00108276515394435,719.033,82.084,19.147,166.667,14.694,12.649,95.067,8.959,15.167,327.586,37.203,11.148,131224.6+504403,131223.15+504358.3,20.15,19.87,19.52,19.39,18.85,3,0.347,0.046,504,-0.63,-0.65,20,2.95,19.82,5.29,44.4,29.04,25.86,1.22,NLS1?,NL_Seyfert
588018054572146779,201.1638,50.517295,201.1638,50.51728,0.000985602306006212,231.153,29.798,5.864,50.302,7.796,5.971,501.15,77.114,39.13,137.56,17.64,2.07,132438.7+503050,132439.31+503102.2,20.79,20.34,19.97,19.67,19.4,6,0.381,0.0211,545,-0.13,0.23,12,1.32,20.3,2.3,44.14,28.94,25.6,1.28,Sy2?,NL_Seyfert
588018054578110548,220.34542,45.614964,220.3454,45.61494,0.0014504556243314,292.489,27.971,5.586,199.019,13.817,11.508,64.097,4.792,6.125,471.727,44.879,2.116,144123.3+453651,144122.90+453653.8,19.79,19.65,19.32,19.15,18.79,3,0.344,0.02,497,-0.24,-1,12,1.46,19.59,2.88,44.12,29.12,25.59,1.36,NLS1?,NL_Seyfert
588018054578634828,221.72746,45.165665,221.7274,45.16564,0.00215023906988501,456.605,35.068,24.301,89.327,6.427,11.844,140.319,10.66,14.32,343.831,26.268,17.177,144653.7+450951,144654.58+450956.3,20.51,20.08,19.28,18.99,18.51,3,0.268,0.0249,519,-0.17,0.71,10,1.86,20.01,3.71,43.97,28.72,25.44,1.26,Sy1.9,BL_Seyfert
